Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,__norm_title,text_for_detection,moral_theories_list,moral_theories,likely_journal_article
http://arxiv.org/abs/2508.08489v2,Ideological polarization in static networks: A multidimensional approach for opinion alignment,Favio Di Ciocco; Hugo Pérez-Martínez; Jesús Gómez-Gardeñes; David Soriano-Paños; Pablo Balenzuela,2025,2025-08-11T21:45:10Z,arXiv,0,ArXiv,"Polarization, defined as the emergence of sharply divided groups with opposing and often extreme views, is an increasingly prominent feature of modern societies. While many studies analyze this phenomenon in the context of single issues, such as public opinion on abortion or immigration, this approach overlooks that political and social attitudes rarely develop in isolation. Instead, many issues are interconnected, shaped by overarching ideological frameworks that guide interpretations and position-taking across multiple topics. These frameworks produce coherent yet polarized worldviews that reinforce group boundaries. In this work, we propose and study a multi-topic opinion dynamics model that captures these interdependencies. Each issue is represented as a separate dimension in a shared opinion space, allowing us to model not only attitudes toward individual topics but also the structure of ideological alignment across them. A central feature is topic correlation, which enables us to explore how polarization emerges when opinions on one issue influence attitudes on others. The model also incorporates homophily, a mechanism where individuals are more likely to interact with those similar to themselves. We analyze the asymptotic behavior of the model by identifying its most relevant fixed points, supported by theoretical analysis and numerical simulations. We then examine how the multidimensional opinion space shapes the emergence and stability of polarization, and apply the model to empirical data from the American National Election Studies, interpreting observed opinion patterns within our framework.",http://arxiv.org/abs/2508.08489v2,ideological polarization in static networks: a multidimensional approach for opinion alignment,"Ideological polarization in static networks: A multidimensional approach for opinion alignment. Polarization, defined as the emergence of sharply divided groups with opposing and often extreme views, is an increasingly prominent feature of modern societies. While many studies analyze this phenomenon in the context of single issues, such as public opinion on abortion or immigration, this approach overlooks that political and social attitudes rarely develop in isolation. Instead, many issues are interconnected, shaped by overarching ideological frameworks that guide interpretations and position-taking across multiple topics. These frameworks produce coherent yet polarized worldviews that reinforce group boundaries. In this work, we propose and study a multi-topic opinion dynamics model that captures these interdependencies. Each issue is represented as a separate dimension in a shared opinion space, allowing us to model not only attitudes toward individual topics but also the structure of ideological alignment across them. A central feature is topic correlation, which enables us to explore how polarization emerges when opinions on one issue influence attitudes on others. The model also incorporates homophily, a mechanism where individuals are more likely to interact with those similar to themselves. We analyze the asymptotic behavior of the model by identifying its most relevant fixed points, supported by theoretical analysis and numerical simulations. We then examine how the multidimensional opinion space shapes the emergence and stability of polarization, and apply the model to empirical data from the American National Election Studies, interpreting observed opinion patterns within our framework.",[],,False
http://arxiv.org/abs/2105.03920v3,Modeling change in public sentiment with nonlocal reaction-diffusion equations,Joseph L. Shomberg,2021,2021-05-09T12:22:45Z,arXiv,0,ArXiv,"This is a brief ""proof of concept"" article that shows nonlocal diffusion is well suited to the study of pattern formation and the particular application of public sentiment. We use a nonlocal reaction-diffusion equation to model the evolution of public sentiment in a population that interacts with other individuals. We employ a pseudo-random convolution kernel as a symmetric matrix of lognormally distributed values. This kernel models the influence of individuals when interacting with others. Change in sentiment emerges and may converge to a polarized state. Other more complicated states occur whereby a mixed polarization emerges.",http://arxiv.org/abs/2105.03920v3,modeling change in public sentiment with nonlocal reaction-diffusion equations,"Modeling change in public sentiment with nonlocal reaction-diffusion equations. This is a brief ""proof of concept"" article that shows nonlocal diffusion is well suited to the study of pattern formation and the particular application of public sentiment. We use a nonlocal reaction-diffusion equation to model the evolution of public sentiment in a population that interacts with other individuals. We employ a pseudo-random convolution kernel as a symmetric matrix of lognormally distributed values. This kernel models the influence of individuals when interacting with others. Change in sentiment emerges and may converge to a polarized state. Other more complicated states occur whereby a mixed polarization emerges.",[],,False
http://arxiv.org/abs/1712.02452v1,Opinion Dynamics and Social Power Evolution: A Single-Timescale Model,Peng Jia; Noah E. Friedkin; Francesco Bullo,2017,2017-12-07T00:17:12Z,arXiv,0,ArXiv,"This paper studies the evolution of self-appraisal and social power, for a group of individuals who discuss and form opinions. We consider a modification of the recently proposed DeGroot-Friedkin (DF) model, in which the opinion formation process takes place on the same timescale as the reflected appraisal process; we call this new model the single-timescale DF model. We provide a comprehensive analysis of the equilibria and convergence properties of the model for the settings of irreducible and reducible influence networks. For the setting of irreducible influence networks, the single-timescale DF model has the same behavior as the original DF model, that is, it predicts among other things that the social power ranking among individuals is asymptotically equal to their centrality ranking, that social power tends to accumulate at the top of the centrality ranking hierarchy, and that an autocratic (resp., democratic) power structure arises when the centrality scores are maximally nonuniform (resp., uniform). For the setting of reducible influence networks, the single-timescale DF model behaves differently from the original DF model in two ways. First, an individual, who corresponds to a reducible node in a reducible influence network, can keep all social power in the single-timescale DF model if the initial condition does so, whereas its social power asymptotically vanishes in the original DF model. Second, when the associated network has multiple sinks, the two models behave very differently: the original DF model has a single globally-attractive equilibrium, whereas any partition of social power among the sinks is allowable at equilibrium in the single-timescale DF model.",http://arxiv.org/abs/1712.02452v1,opinion dynamics and social power evolution: a single-timescale model,"Opinion Dynamics and Social Power Evolution: A Single-Timescale Model. This paper studies the evolution of self-appraisal and social power, for a group of individuals who discuss and form opinions. We consider a modification of the recently proposed DeGroot-Friedkin (DF) model, in which the opinion formation process takes place on the same timescale as the reflected appraisal process; we call this new model the single-timescale DF model. We provide a comprehensive analysis of the equilibria and convergence properties of the model for the settings of irreducible and reducible influence networks. For the setting of irreducible influence networks, the single-timescale DF model has the same behavior as the original DF model, that is, it predicts among other things that the social power ranking among individuals is asymptotically equal to their centrality ranking, that social power tends to accumulate at the top of the centrality ranking hierarchy, and that an autocratic (resp., democratic) power structure arises when the centrality scores are maximally nonuniform (resp., uniform). For the setting of reducible influence networks, the single-timescale DF model behaves differently from the original DF model in two ways. First, an individual, who corresponds to a reducible node in a reducible influence network, can keep all social power in the single-timescale DF model if the initial condition does so, whereas its social power asymptotically vanishes in the original DF model. Second, when the associated network has multiple sinks, the two models behave very differently: the original DF model has a single globally-attractive equilibrium, whereas any partition of social power among the sinks is allowable at equilibrium in the single-timescale DF model.",['Utilitarianism'],Utilitarianism,False
http://arxiv.org/abs/1510.05217v3,Partitioned Sampling of Public Opinions Based on Their Social Dynamics,Weiran Huang; Liang Li; Wei Chen,2015,2015-10-18T10:07:39Z,arXiv,0,ArXiv,"Public opinion polling is usually done by random sampling from the entire population, treating individual opinions as independent. In the real world, individuals' opinions are often correlated, e.g., among friends in a social network. In this paper, we explore the idea of partitioned sampling, which partitions individuals with high opinion similarities into groups and then samples every group separately to obtain an accurate estimate of the population opinion. We rigorously formulate the above idea as an optimization problem. We then show that the simple partitions which contain only one sample in each group are always better, and reduce finding the optimal simple partition to a well-studied Min-r-Partition problem. We adapt an approximation algorithm and a heuristic algorithm to solve the optimization problem. Moreover, to obtain opinion similarity efficiently, we adapt a well-known opinion evolution model to characterize social interactions, and provide an exact computation of opinion similarities based on the model. We use both synthetic and real-world datasets to demonstrate that the partitioned sampling method results in significant improvement in sampling quality and it is robust when some opinion similarities are inaccurate or even missing.",http://arxiv.org/abs/1510.05217v3,partitioned sampling of public opinions based on their social dynamics,"Partitioned Sampling of Public Opinions Based on Their Social Dynamics. Public opinion polling is usually done by random sampling from the entire population, treating individual opinions as independent. In the real world, individuals' opinions are often correlated, e.g., among friends in a social network. In this paper, we explore the idea of partitioned sampling, which partitions individuals with high opinion similarities into groups and then samples every group separately to obtain an accurate estimate of the population opinion. We rigorously formulate the above idea as an optimization problem. We then show that the simple partitions which contain only one sample in each group are always better, and reduce finding the optimal simple partition to a well-studied Min-r-Partition problem. We adapt an approximation algorithm and a heuristic algorithm to solve the optimization problem. Moreover, to obtain opinion similarity efficiently, we adapt a well-known opinion evolution model to characterize social interactions, and provide an exact computation of opinion similarities based on the model. We use both synthetic and real-world datasets to demonstrate that the partitioned sampling method results in significant improvement in sampling quality and it is robust when some opinion similarities are inaccurate or even missing.",['Virtue Ethics'],Virtue Ethics,False
http://arxiv.org/abs/2510.23384v1,Opinion Mining Based Entity Ranking using Fuzzy Logic Algorithmic Approach,Pratik N. Kalamkar; A. G. Phakatkar,2025,2025-10-27T14:35:20Z,arXiv,0,ArXiv,"Opinions are central to almost all human activities and are key influencers of our behaviors. In current times due to growth of social networking website and increase in number of e-commerce site huge amount of opinions are now available on web. Given a set of evaluative statements that contain opinions (or sentiments) about an Entity, opinion mining aims to extract attributes and components of the object that have been commented on in each statement and to determine whether the comments are positive, negative or neutral. While lot of research recently has been done in field of opinion mining and some of it dealing with ranking of entities based on review or opinion set, classifying opinions into finer granularity level and then ranking entities has never been done before. In this paper method for opinion mining from statements at a deeper level of granularity is proposed. This is done by using fuzzy logic reasoning, after which entities are ranked as per this information.",http://arxiv.org/abs/2510.23384v1,opinion mining based entity ranking using fuzzy logic algorithmic approach,"Opinion Mining Based Entity Ranking using Fuzzy Logic Algorithmic Approach. Opinions are central to almost all human activities and are key influencers of our behaviors. In current times due to growth of social networking website and increase in number of e-commerce site huge amount of opinions are now available on web. Given a set of evaluative statements that contain opinions (or sentiments) about an Entity, opinion mining aims to extract attributes and components of the object that have been commented on in each statement and to determine whether the comments are positive, negative or neutral. While lot of research recently has been done in field of opinion mining and some of it dealing with ranking of entities based on review or opinion set, classifying opinions into finer granularity level and then ranking entities has never been done before. In this paper method for opinion mining from statements at a deeper level of granularity is proposed. This is done by using fuzzy logic reasoning, after which entities are ranked as per this information.",[],,False
http://arxiv.org/abs/2111.14020v2,Local Edge Dynamics and Opinion Polarization,Nikita Bhalla; Adam Lechowicz; Cameron Musco,2021,2021-11-28T01:59:57Z,arXiv,0,ArXiv,"The proliferation of social media platforms, recommender systems, and their joint societal impacts have prompted significant interest in opinion formation and evolution within social networks. We study how local edge dynamics can drive opinion polarization. In particular, we introduce a variant of the classic Friedkin-Johnsen opinion dynamics, augmented with a simple time-evolving network model. Edges are iteratively added or deleted according to simple rules, modeling decisions based on individual preferences and network recommendations. Via simulations on synthetic and real-world graphs, we find that the combined presence of two dynamics gives rise to high polarization: 1) confirmation bias -- i.e., the preference for nodes to connect to other nodes with similar expressed opinions and 2) friend-of-friend link recommendations, which encourage new connections between closely connected nodes. We show that our model is tractable to theoretical analysis, which helps explain how these local dynamics erode connectivity across opinion groups, affecting polarization and a related measure of disagreement across edges. Finally, we validate our model against real-world data, showing that our edge dynamics drive the structure of arbitrary graphs, including random graphs, to more closely resemble real social networks.",http://arxiv.org/abs/2111.14020v2,local edge dynamics and opinion polarization,"Local Edge Dynamics and Opinion Polarization. The proliferation of social media platforms, recommender systems, and their joint societal impacts have prompted significant interest in opinion formation and evolution within social networks. We study how local edge dynamics can drive opinion polarization. In particular, we introduce a variant of the classic Friedkin-Johnsen opinion dynamics, augmented with a simple time-evolving network model. Edges are iteratively added or deleted according to simple rules, modeling decisions based on individual preferences and network recommendations. Via simulations on synthetic and real-world graphs, we find that the combined presence of two dynamics gives rise to high polarization: 1) confirmation bias -- i.e., the preference for nodes to connect to other nodes with similar expressed opinions and 2) friend-of-friend link recommendations, which encourage new connections between closely connected nodes. We show that our model is tractable to theoretical analysis, which helps explain how these local dynamics erode connectivity across opinion groups, affecting polarization and a related measure of disagreement across edges. Finally, we validate our model against real-world data, showing that our edge dynamics drive the structure of arbitrary graphs, including random graphs, to more closely resemble real social networks.",[],,False
http://arxiv.org/abs/2402.08446v1,Inevitability of Polarization in Geometric Opinion Exchange,Abdou Majeed Alidou; Júlia Baligács; Max Hahn-Klimroth; Jan Hązła; Lukas Hintze; Olga Scheftelowitsch,2024,2024-02-13T13:30:45Z,arXiv,0,ArXiv,"Polarization and unexpected correlations between opinions on diverse topics (including in politics, culture and consumer choices) are an object of sustained attention. However, numerous theoretical models do not seem to convincingly explain these phenomena. This paper is motivated by a recent line of work, studying models where polarization can be explained in terms of biased assimilation and geometric interplay between opinions on various topics. The agent opinions are represented as unit vectors on a multidimensional sphere and updated according to geometric rules. In contrast to previous work, we focus on the classical opinion exchange setting, where the agents update their opinions in discrete time steps, with a pair of agents interacting randomly at every step. The opinions are updated according to an update rule belonging to a general class. Our findings are twofold. First, polarization appears to be ubiquitous in the class of models we study, requiring only relatively modest assumptions reflecting biased assimilation. Second, there is a qualitative difference between two-dimensional dynamics on the one hand, and three or more dimensions on the other. Accordingly, we prove almost sure polarization for a large class of update rules in two dimensions. Then, we prove polarization in three and more dimensions in more limited cases and try to shed light on central difficulties that are absent in two dimensions.",http://arxiv.org/abs/2402.08446v1,inevitability of polarization in geometric opinion exchange,"Inevitability of Polarization in Geometric Opinion Exchange. Polarization and unexpected correlations between opinions on diverse topics (including in politics, culture and consumer choices) are an object of sustained attention. However, numerous theoretical models do not seem to convincingly explain these phenomena. This paper is motivated by a recent line of work, studying models where polarization can be explained in terms of biased assimilation and geometric interplay between opinions on various topics. The agent opinions are represented as unit vectors on a multidimensional sphere and updated according to geometric rules. In contrast to previous work, we focus on the classical opinion exchange setting, where the agents update their opinions in discrete time steps, with a pair of agents interacting randomly at every step. The opinions are updated according to an update rule belonging to a general class. Our findings are twofold. First, polarization appears to be ubiquitous in the class of models we study, requiring only relatively modest assumptions reflecting biased assimilation. Second, there is a qualitative difference between two-dimensional dynamics on the one hand, and three or more dimensions on the other. Accordingly, we prove almost sure polarization for a large class of update rules in two dimensions. Then, we prove polarization in three and more dimensions in more limited cases and try to shed light on central difficulties that are absent in two dimensions.",[],,False
http://arxiv.org/abs/2312.00862v2,"From Spin States to Socially Integrated Ising Models: Proposed Applications of Graph States, Stabilizer States, Toric States to Opinion Dynamics",Yasuko Kawahata,2023,2023-12-01T18:19:43Z,arXiv,0,ArXiv,"Recent research has developed the Ising model from physics, especially statistical mechanics, and it plays an important role in quantum computing, especially quantum annealing and quantum Monte Carlo methods. The model has also been used in opinion dynamics as a powerful tool for simulating social interactions and opinion formation processes. Individual opinions and preferences correspond to spin states, and social pressure and communication dynamics are modeled through interactions between spins. Quantum computing makes it possible to efficiently simulate these interactions and analyze more complex social networks.Recent research has incorporated concepts from quantum information theory such as Graph State, Stabilizer State, and Surface Code (or Toric Code) into models of opinion dynamics. The incorporation of these concepts allows for a more detailed analysis of the process of opinion formation and the dynamics of social networks. The concepts lie at the intersection of graph theory and quantum theory, and the use of Graph State in opinion dynamics can represent the interdependence of opinions and networks of influence among individuals. It helps to represent the local stability of opinions and the mechanisms for correcting misunderstandings within a social network. It allows us to understand how individual opinions are subject to social pressures and cultural influences and how they change over time.Incorporating these quantum theory concepts into opinion dynamics allows for a deeper understanding of social interactions and opinion formation processes. Moreover, these concepts can provide new insights not only in the social sciences, but also in fields as diverse as political science, economics, marketing, and urban planning.",http://arxiv.org/abs/2312.00862v2,"from spin states to socially integrated ising models: proposed applications of graph states, stabilizer states, toric states to opinion dynamics","From Spin States to Socially Integrated Ising Models: Proposed Applications of Graph States, Stabilizer States, Toric States to Opinion Dynamics. Recent research has developed the Ising model from physics, especially statistical mechanics, and it plays an important role in quantum computing, especially quantum annealing and quantum Monte Carlo methods. The model has also been used in opinion dynamics as a powerful tool for simulating social interactions and opinion formation processes. Individual opinions and preferences correspond to spin states, and social pressure and communication dynamics are modeled through interactions between spins. Quantum computing makes it possible to efficiently simulate these interactions and analyze more complex social networks.Recent research has incorporated concepts from quantum information theory such as Graph State, Stabilizer State, and Surface Code (or Toric Code) into models of opinion dynamics. The incorporation of these concepts allows for a more detailed analysis of the process of opinion formation and the dynamics of social networks. The concepts lie at the intersection of graph theory and quantum theory, and the use of Graph State in opinion dynamics can represent the interdependence of opinions and networks of influence among individuals. It helps to represent the local stability of opinions and the mechanisms for correcting misunderstandings within a social network. It allows us to understand how individual opinions are subject to social pressures and cultural influences and how they change over time.Incorporating these quantum theory concepts into opinion dynamics allows for a deeper understanding of social interactions and opinion formation processes. Moreover, these concepts can provide new insights not only in the social sciences, but also in fields as diverse as political science, economics, marketing, and urban planning.",[],,False
http://arxiv.org/abs/1009.4019v1,Emotional Reactions and the Pulse of Public Opinion: Measuring the Impact of Political Events on the Sentiment of Online Discussions,Sandra Gonzalez-Bailon; Rafael E. Banchs; Andreas Kaltenbrunner,2010,2010-09-21T08:35:00Z,arXiv,0,ArXiv,"This paper analyses changes in public opinion by tracking political discussions in which people voluntarily engage online. Unlike polls or surveys, our approach does not elicit opinions but approximates what the public thinks by analysing the discussions in which they decide to take part. We measure the emotional content of online discussions in three dimensions (valence, arousal and dominance), paying special attention to deviation around average values, which we use as a proxy for disagreement and polarisation. We show that this measurement of public opinion helps predict presidential approval rates, suggesting that there is a point of connection between online discussions (often deemed not representative of the overall population) and offline polls. We also show that this measurement provides a deeper understanding of the individual mechanisms that drive aggregated shifts in public opinion. Our data spans a period that includes two US presidential elections, the attacks of September 11, and the start of military action in Afghanistan and Iraq.",http://arxiv.org/abs/1009.4019v1,emotional reactions and the pulse of public opinion: measuring the impact of political events on the sentiment of online discussions,"Emotional Reactions and the Pulse of Public Opinion: Measuring the Impact of Political Events on the Sentiment of Online Discussions. This paper analyses changes in public opinion by tracking political discussions in which people voluntarily engage online. Unlike polls or surveys, our approach does not elicit opinions but approximates what the public thinks by analysing the discussions in which they decide to take part. We measure the emotional content of online discussions in three dimensions (valence, arousal and dominance), paying special attention to deviation around average values, which we use as a proxy for disagreement and polarisation. We show that this measurement of public opinion helps predict presidential approval rates, suggesting that there is a point of connection between online discussions (often deemed not representative of the overall population) and offline polls. We also show that this measurement provides a deeper understanding of the individual mechanisms that drive aggregated shifts in public opinion. Our data spans a period that includes two US presidential elections, the attacks of September 11, and the start of military action in Afghanistan and Iraq.",[],,False
http://arxiv.org/abs/2503.04689v1,From Opinion Polarization to Climate Action: A Social-Climate Model of the Opinion Spectrum,Athira Satheesh Kumar; Krešimir Josić; Chris T Bauch; Madhur Anand,2025,2025-03-06T18:32:22Z,arXiv,0,ArXiv,"We developed a coupled social-climate network model to understand the interaction between climate change opinion spread and the climate system and determine the role of this interaction in shaping collective actions and global temperature changes. In contrast to previous social-climate models that discretized opinions, we assumed opinions on climate change form a continuum, and were thereby able to capture more nuanced interactions. The model shows that resistance to behaviour change, elevated mitigation costs, and slow response to climate events can result in a global temperature anomaly in excess of 2°C. However, this outcome could be avoided by lowering mitigation costs and increasing the rate of interactions between individuals with differing opinions (social learning). Our model is the first to demonstrate the emergence of opinion polarization in a human-environment system. We predict that polarization of opinions in a population can be extinguished, and the population will adopt mitigation practices, when the response to temperature change is sensitive, even at higher mitigation costs. It also indicates that even with polarized opinion, an average pro-mitigative opinion in the population can reduce emissions. Finally, our model underscores how frequent and unexpected social or environmental changes, such as policy changes or extreme weather events, can slow climate change mitigation. This analysis helps identify the factors that support achieving international climate goals, such as leveraging peer influence and decreasing stubbornness in individuals, reducing mitigation costs, and encouraging climate-friendly lifestyles. Our model offers a valuable new framework for exploring the integration of social and natural sciences, particularly in the domain of human behavioural change.",http://arxiv.org/abs/2503.04689v1,from opinion polarization to climate action: a social-climate model of the opinion spectrum,"From Opinion Polarization to Climate Action: A Social-Climate Model of the Opinion Spectrum. We developed a coupled social-climate network model to understand the interaction between climate change opinion spread and the climate system and determine the role of this interaction in shaping collective actions and global temperature changes. In contrast to previous social-climate models that discretized opinions, we assumed opinions on climate change form a continuum, and were thereby able to capture more nuanced interactions. The model shows that resistance to behaviour change, elevated mitigation costs, and slow response to climate events can result in a global temperature anomaly in excess of 2°C. However, this outcome could be avoided by lowering mitigation costs and increasing the rate of interactions between individuals with differing opinions (social learning). Our model is the first to demonstrate the emergence of opinion polarization in a human-environment system. We predict that polarization of opinions in a population can be extinguished, and the population will adopt mitigation practices, when the response to temperature change is sensitive, even at higher mitigation costs. It also indicates that even with polarized opinion, an average pro-mitigative opinion in the population can reduce emissions. Finally, our model underscores how frequent and unexpected social or environmental changes, such as policy changes or extreme weather events, can slow climate change mitigation. This analysis helps identify the factors that support achieving international climate goals, such as leveraging peer influence and decreasing stubbornness in individuals, reducing mitigation costs, and encouraging climate-friendly lifestyles. Our model offers a valuable new framework for exploring the integration of social and natural sciences, particularly in the domain of human behavioural change.",[],,False
http://arxiv.org/abs/1308.2042v2,"Social Judgment Theory Based Model On Opinion Formation, Polarization And Evolution",H. F. Chau; C. Y. Wong; F. K. Chow; C. -H. F. Fung,2013,2013-08-09T06:51:44Z,arXiv,0,ArXiv,"The dynamical origin of opinion polarization in the real world is an interesting topic physical scientists may help to understand. To properly model the dynamics, the theory must be fully compatible with findings by social psychologists on microscopic opinion change. Here we introduce a generic model of opinion formation with homogeneous agents based on the well-known social judgment theory in social psychology by extending a similar model proposed by Jager and Amblard. The agents' opinions will eventually cluster around extreme and/or moderate opinions forming three phases in a two-dimensional parameter space that describes the microscopic opinion response of the agents. The dynamics of this model can be qualitatively understood by mean-field analysis. More importantly, first-order phase transition in opinion distribution is observed by evolving the system under a slow change in the system parameters, showing that punctuated equilibria in public opinion can occur even in a fully connected social network.",http://arxiv.org/abs/1308.2042v2,"social judgment theory based model on opinion formation, polarization and evolution","Social Judgment Theory Based Model On Opinion Formation, Polarization And Evolution. The dynamical origin of opinion polarization in the real world is an interesting topic physical scientists may help to understand. To properly model the dynamics, the theory must be fully compatible with findings by social psychologists on microscopic opinion change. Here we introduce a generic model of opinion formation with homogeneous agents based on the well-known social judgment theory in social psychology by extending a similar model proposed by Jager and Amblard. The agents' opinions will eventually cluster around extreme and/or moderate opinions forming three phases in a two-dimensional parameter space that describes the microscopic opinion response of the agents. The dynamics of this model can be qualitatively understood by mean-field analysis. More importantly, first-order phase transition in opinion distribution is observed by evolving the system under a slow change in the system parameters, showing that punctuated equilibria in public opinion can occur even in a fully connected social network.",[],,False
http://arxiv.org/abs/1905.01615v1,Public vs Media Opinion on Robots,Alireza Javaheri; Navid Moghadamnejad; Hamidreza Keshavarz; Ehsan Javaheri; Chelsea Dobbins; Elaheh Momeni; Reza Rawassizadeh,2019,2019-05-05T05:53:51Z,arXiv,0,ArXiv,"Fast proliferation of robots in people's everyday lives during recent years calls for a profound examination of public consensus, which is the ultimate determinant of the future of this industry. This paper investigates text corpora, consisting of posts in Twitter, Google News, Bing News, and Kickstarter, over an 8 year period to quantify the public and media opinion about this emerging technology. Results demonstrate that the news platforms and the public take an overall positive position on robots. However, there is a deviation between news coverage and people's attitude. Among various robot types, sex robots raise the fiercest debate. Besides, our evaluation reveals that the public and news media conceptualization of robotics has altered over the recent years. More specifically, a shift from the solely industrial-purposed machines, towards more social, assistive, and multi-purpose gadgets is visible.",http://arxiv.org/abs/1905.01615v1,public vs media opinion on robots,"Public vs Media Opinion on Robots. Fast proliferation of robots in people's everyday lives during recent years calls for a profound examination of public consensus, which is the ultimate determinant of the future of this industry. This paper investigates text corpora, consisting of posts in Twitter, Google News, Bing News, and Kickstarter, over an 8 year period to quantify the public and media opinion about this emerging technology. Results demonstrate that the news platforms and the public take an overall positive position on robots. However, there is a deviation between news coverage and people's attitude. Among various robot types, sex robots raise the fiercest debate. Besides, our evaluation reveals that the public and news media conceptualization of robotics has altered over the recent years. More specifically, a shift from the solely industrial-purposed machines, towards more social, assistive, and multi-purpose gadgets is visible.",[],,False
http://arxiv.org/abs/2303.16779v1,Language Models Trained on Media Diets Can Predict Public Opinion,Eric Chu; Jacob Andreas; Stephen Ansolabehere; Deb Roy,2023,2023-03-28T06:08:25Z,arXiv,0,ArXiv,"Public opinion reflects and shapes societal behavior, but the traditional survey-based tools to measure it are limited. We introduce a novel approach to probe media diet models -- language models adapted to online news, TV broadcast, or radio show content -- that can emulate the opinions of subpopulations that have consumed a set of media. To validate this method, we use as ground truth the opinions expressed in U.S. nationally representative surveys on COVID-19 and consumer confidence. Our studies indicate that this approach is (1) predictive of human judgements found in survey response distributions and robust to phrasing and channels of media exposure, (2) more accurate at modeling people who follow media more closely, and (3) aligned with literature on which types of opinions are affected by media consumption. Probing language models provides a powerful new method for investigating media effects, has practical applications in supplementing polls and forecasting public opinion, and suggests a need for further study of the surprising fidelity with which neural language models can predict human responses.",http://arxiv.org/abs/2303.16779v1,language models trained on media diets can predict public opinion,"Language Models Trained on Media Diets Can Predict Public Opinion. Public opinion reflects and shapes societal behavior, but the traditional survey-based tools to measure it are limited. We introduce a novel approach to probe media diet models -- language models adapted to online news, TV broadcast, or radio show content -- that can emulate the opinions of subpopulations that have consumed a set of media. To validate this method, we use as ground truth the opinions expressed in U.S. nationally representative surveys on COVID-19 and consumer confidence. Our studies indicate that this approach is (1) predictive of human judgements found in survey response distributions and robust to phrasing and channels of media exposure, (2) more accurate at modeling people who follow media more closely, and (3) aligned with literature on which types of opinions are affected by media consumption. Probing language models provides a powerful new method for investigating media effects, has practical applications in supplementing polls and forecasting public opinion, and suggests a need for further study of the surprising fidelity with which neural language models can predict human responses.",[],,False
http://arxiv.org/abs/2205.09151v1,"An Approach to Investigate Public Opinion, Views, and Perspectives Towards Exoskeleton Technology",Nirmalya Thakur; Cat Luong; Chia Y. Han,2022,2022-04-27T01:30:37Z,arXiv,0,ArXiv,"Over the last decade, exoskeletons have had an extensive impact on different disciplines and application domains such as assisted living, military, healthcare, firefighting, and industries, on account of their diverse and dynamic functionalities to augment human abilities, stamina, potential, and performance in a multitude of ways. In view of this wide-scale applicability and use-cases of exoskeletons, it is crucial to investigate and analyze the public opinion, views, and perspectives towards exoskeletons which would help to interpret the effectiveness of the underlining human-robot, human-machine, and human-technology interactions. The Internet of Everything era of today's living, characterized by people spending more time on the internet than ever before, holds the potential for the investigation of the same by mining and analyzing relevant web behavior, specifically from social media, that can be interpreted to understand public opinion, views, and perspectives towards a topic or set of topics. Therefore, this paper aims to address this research challenge related to exoskeletons by utilizing the potential of web behavior-based Big Data mining in the modern-day Internet of Everything era. As Twitter is one of the most popular social media platforms on a global scale - characterized by both the number of users and the amount of time spent by its users on the platform - this work focused on investigating web behavior on Twitter to interpret the public opinion, views, and perspectives towards exoskeleton technology. A total of approximately 20,000 tweets related to exoskeletons were used to evaluate the effectiveness of the proposed approach. The results presented and discussed uphold the efficacy of the proposed approach to interpret and analyze the public opinion, views, and perspectives towards exoskeletons from the associated tweets.",http://arxiv.org/abs/2205.09151v1,"an approach to investigate public opinion, views, and perspectives towards exoskeleton technology","An Approach to Investigate Public Opinion, Views, and Perspectives Towards Exoskeleton Technology. Over the last decade, exoskeletons have had an extensive impact on different disciplines and application domains such as assisted living, military, healthcare, firefighting, and industries, on account of their diverse and dynamic functionalities to augment human abilities, stamina, potential, and performance in a multitude of ways. In view of this wide-scale applicability and use-cases of exoskeletons, it is crucial to investigate and analyze the public opinion, views, and perspectives towards exoskeletons which would help to interpret the effectiveness of the underlining human-robot, human-machine, and human-technology interactions. The Internet of Everything era of today's living, characterized by people spending more time on the internet than ever before, holds the potential for the investigation of the same by mining and analyzing relevant web behavior, specifically from social media, that can be interpreted to understand public opinion, views, and perspectives towards a topic or set of topics. Therefore, this paper aims to address this research challenge related to exoskeletons by utilizing the potential of web behavior-based Big Data mining in the modern-day Internet of Everything era. As Twitter is one of the most popular social media platforms on a global scale - characterized by both the number of users and the amount of time spent by its users on the platform - this work focused on investigating web behavior on Twitter to interpret the public opinion, views, and perspectives towards exoskeleton technology. A total of approximately 20,000 tweets related to exoskeletons were used to evaluate the effectiveness of the proposed approach. The results presented and discussed uphold the efficacy of the proposed approach to interpret and analyze the public opinion, views, and perspectives towards exoskeletons from the associated tweets.","['Care Ethics', 'Moral Foundations', 'Virtue Ethics']",Care Ethics; Moral Foundations; Virtue Ethics,False
